start_date,end_date,date_text,event_name,city,status,unconfirmed,date_notes,notes,source_url,source_domain,source_page
2027-04-24,2027-04-25,4/24-4/25*,High Springs Pioneer Days Festival,High Springs,active,True,,,https://highsprings.com/pioneer-days-2026/,highsprings.com,https://festivalguidesandreviews.com/florida-festivals/
2027-04-24,2027-04-25,4/24-4/25*,Melbourne Art Festival,Melbourne,active,True,,,http://www.melbournearts.org/,www.melbournearts.org,https://festivalguidesandreviews.com/florida-festivals/
2027-04-24,2027-04-25,4/24-4/25*,Mount Dora Blueberry Festival,Mount Dora,active,True,,,https://www.mountdorablueberryfestival.com/,www.mountdorablueberryfestival.com,https://festivalguidesandreviews.com/florida-festivals/
2027-04-24,2027-04-25,4/24-4/25*,Forbidden Kingdom Festival,Orlando,active,True,,,https://www.forbiddenkingdomfestival.com/,www.forbiddenkingdomfestival.com,https://festivalguidesandreviews.com/florida-festivals/
2027-04-24,2027-04-25,4/24-4/25*,Keel Farms Tampa Bay Blueberry Festival IV,Plant City,active,True,,,https://www.keelfarms.com/festivals,www.keelfarms.com,https://festivalguidesandreviews.com/florida-festivals/
2027-04-24,2027-04-25,4/24-4/25*,St. Johns River Festival of the Arts,Sanford,active,True,,,https://stjohnsriverartfest.com/,stjohnsriverartfest.com,https://festivalguidesandreviews.com/florida-festivals/
2027-04-24,2027-04-25,4/24-4/25*,Tampa Bay Black Heritage Music Festival,Tampa,active,True,,,https://tampablackheritage.org/musicfest2026/,tampablackheritage.org,https://festivalguidesandreviews.com/florida-festivals/
2027-04-25,2027-04-25,4/25*,Sweet Corn Fiesta,West Palm Beach,active,True,,,https://www.facebook.com/SweetCornFiesta,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2027-04-28,2027-05-02,4/28-5/2*,Key West Songwriters Festival,Key West,active,True,,,https://keywestsongwritersfestival.com/,keywestsongwritersfestival.com,https://festivalguidesandreviews.com/florida-festivals/
2027-04-28,2027-05-02,4/28-5/2*,Thunder Beach Spring Rally,Panama City Beach,active,True,,,https://www.thunderbeachproductions.com,www.thunderbeachproductions.com,https://festivalguidesandreviews.com/florida-festivals/
2027-04-30,2027-05-01,4/30-5/1*,Tampa Riverfest,Tampa,active,True,,,https://thetampariverwalk.com/events/riverfest.html,thetampariverwalk.com,https://festivalguidesandreviews.com/florida-festivals/
2027-04-30,2027-05-02,4/30-5/2*,C-Key Tiki Fest,Cedar Key,active,True,,,https://ckeytiki.com/,ckeytiki.com,https://festivalguidesandreviews.com/florida-festivals/
2027-04-30,2027-05-02,4/30-5/2*,Isle of Eight Flags Shrimp Festival,Fernandina Beach,active,True,,,https://www.shrimpfestival.com/,www.shrimpfestival.com,https://festivalguidesandreviews.com/florida-festivals/
2027-04-30,2027-05-02,4/30-5/2*,Hibiscus Festival,Punta Gorda,active,True,,,https://thehibiscusfestival.com/,thehibiscusfestival.com,https://festivalguidesandreviews.com/florida-festivals/
2027-04-30,2027-05-03,4/30-5/3*,Lotus Gathering,Umatilla,active,True,,,https://www.lotusgathering.com/,www.lotusgathering.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-01,2027-05-01,5/1*,Belleview Founder’s Day Celebration,Belleview,active,True,,,https://www.belleviewfl.org/172/Local-Events,www.belleviewfl.org,https://festivalguidesandreviews.com/florida-festivals/
2027-05-01,2027-05-01,5/1*,Ocean Brews and Blues Beer Fest,Deerfield Beach,active,True,,,https://www.deerfield-beach.com/1601/Ocean-Brews-Blues,www.deerfield-beach.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-01,2027-05-01,5/1*,SWFL Mexican Food Showdown,Fort Myers,active,True,,,https://www.facebook.com/events/851919754117755/,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-01,2027-05-01,5/1*,Island Grove Blueberry Festival,Island Grove,active,True,,,https://www.facebook.com/IGBlueberryFest,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-01,2027-05-01,5/1*,Wildflower Festival and Plant Sale,Live Oak,active,True,,,https://www.facebook.com/SuwanneeFestivals,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-01,2027-05-01,5/1*,Longwood Luau,Longwood,active,True,,,https://www.facebook.com/events/1362705195656573,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-01,2027-05-01,5/1*,Mount Dora Taste and Craft Beer Fest,Mount Dora,active,True,,,https://www.mountdora.com/mountdoramajoreventsandfestivals,www.mountdora.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-01,2027-05-01,5/1*,Punk in the Park: Orlando,Orlando,active,True,,,https://www.punkinthepark.com/,www.punkinthepark.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-01,2027-05-01,5/1*,Hero Fest,Palm Harbor,active,True,,,https://herofestfl.com/,herofestfl.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-01,2027-05-01,5/1*,Manatee Taco Fest,Palmetto,active,True,,,https://www.eventbrite.com/e/manatees-5th-annual-taco-fest-tickets-1799625150269?aff=ebdsoporgprofile,www.eventbrite.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-01,2027-05-01,5/1*,Havana Reggae Fest,Quincy,active,True,,,https://www.facebook.com/HavanaReggaeFestival,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-01,2027-05-01,5/1*,St. Augustine Craft Brewers’ Festival,St. Augustine,active,True,,,https://www.floridashistoriccoast.com/events/annual/st-augustine-craft-brewers-fest/,www.floridashistoriccoast.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-01,2027-05-01,5/1*,7 Rivers Water Festival,Winter Haven,active,True,,,https://www.facebook.com/events/1295206189323167/,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-01,2027-05-02,5/1-5/2*,Fort Myers Blueberry Festival,Fort Myers,active,True,,,https://www.ftmyersfest.com/,www.ftmyersfest.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-01,2027-05-02,5/1-5/2*,ArtsQuest Fine Arts Festival,Miramar Beach,active,True,,,https://www.culturalartsalliance.com/arts-quest,www.culturalartsalliance.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-01,2027-05-02,5/1-5/2*,Pinellas Pepper Fest,Pinellas Park,active,True,,,https://www.facebook.com/PinellasPepperFest/,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-01,2027-05-02,5/1-5/2*,Treasure Coast Country Music Fest,Vero Beach,active,True,,,https://treasurecoastcountryfest.com/,treasurecoastcountryfest.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-01,2027-05-02,5/1-5/2*,Cedar Lakes Woods and Gardens Spring Festival,Williston,active,True,,,https://cedarlakeswoodsandgarden.com/upcoming-events,cedarlakeswoodsandgarden.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-02,2027-05-02,5/2*,Sanford Food Truck Fiesta V,Sanford,active,True,,,https://sanfordfl.gov/event-calendar/,sanfordfl.gov,https://festivalguidesandreviews.com/florida-festivals/
2027-05-05,2027-05-09,5/5-5/9*,St. Augustine Food and Wine Festival,St. Augustine,active,True,,,https://staugustinefoodandwinefestival.com/,staugustinefoodandwinefestival.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-06,2027-05-09,5/6-5/9,Sunshine Get Down Music and Art Festival,Brooksville,active,False,,,https://sunshinehootenanny.com/,sunshinehootenanny.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-06,2027-05-09,5/6-5/9*,Welcome to Rockville,Daytona Beach,active,True,,,https://welcometorockville.com/,welcometorockville.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-07,2027-05-09,5/7-5/9*,Hernando County Blueberry Festival,Brooksville,active,True,,,https://www.facebook.com/events/s/hernando-county-blueberry-fest/1398728687780851/,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-07,2027-05-09,5/7-5/9*,Rolling Loud Florida,Orlando,active,True,,,https://www.facebook.com/RollingLoudFest/,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-07,2027-05-09,5/7-5/9*,Country Thunder,Tampa,active,True,,,https://www.countrythunder.com/fl,www.countrythunder.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-08,2027-05-08,5/8*,Worm Fiddlin’ Festival,Caryville,active,True,,,https://www.facebook.com/events/s/worm-fiddlin-festival/1905693540335603/,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-08,2027-05-08,5/8*,Island Time Fest,Daytona Beach,active,True,,,https://islandtimefest.com/?event_name=Island+Time&event_date=May+9th+2026,islandtimefest.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-08,2027-05-08,5/8*,Clay County Historical Society Railroad Festival,Green Cove Springs,active,True,,,https://exploreclay.com/event/railroad-day-festival/,exploreclay.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-08,2027-05-08,5/8*,Founder’s Day Festival,Howey in the Hills,active,True,,,https://www.howey.org/Calendar.aspx?EID=307&month=5&year=2026&day=11&calType=0,www.howey.org,https://festivalguidesandreviews.com/florida-festivals/
2027-05-08,2027-05-08,5/8*,Sheryl’s BreastFest,Lakeland,active,True,,,https://www.sherylsbreastfest.org,www.sherylsbreastfest.org,https://festivalguidesandreviews.com/florida-festivals/
2027-05-08,2027-05-08,5/8*,Orlando Whiskey Riot,Orlando,active,True,,,https://whiskeyriot.com/orlando-fl,whiskeyriot.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-08,2027-05-08,5/8*,AAPI Heritage Celebration,Palm Bay,active,True,,,https://www.sagikiquo.com/about-5,www.sagikiquo.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-08,2027-05-08,5/8*,Spring Arts Festival and Garden Show,Palm Coast,active,True,,,https://www.visitflagler.com/event/spring-arts-festival-%26-garden-show-2026/22560/,www.visitflagler.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-08,2027-05-08,5/8*,Pensacola Beach Art and Wine Festival,Pensacola Beach,active,True,,,https://www.pensacolabeachchamber.com/events/artandwinefestival,www.pensacolabeachchamber.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-08,2027-05-08,5/8*,Maifest in the Biergarten,Pinellas Park,active,True,,,https://www.facebook.com/events/8098-66th-st-n-pinellas-park-fl-united-states-florida-33781/maifest/1591224678970549/,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-08,2027-05-08,5/8*,Pride: Be Fabulous Arts and Music Festival,Sarasota,active,True,,,https://fabaf.org/be-fabulous-pride-fest/,fabaf.org,https://festivalguidesandreviews.com/florida-festivals/
2027-05-08,2027-05-08,5/8*,Drake’s Raid,St. Augustine,active,True,,,https://www.visitstaugustine.com/event/drakes-raid-re-enactment,www.visitstaugustine.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-08,2027-05-08,5/8*,Wesley Well Farms Sunflower and Tomato Festival,St. Augustine,active,True,,,https://www.facebook.com/events/25874852215441642,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-08,2027-05-09,5/8-5/9*,Cocoa Village Art and Craft Fair II,Cocoa,active,True,,,https://visitcocoavillage.com/events/art-craft-fairs,visitcocoavillage.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-08,2027-05-09,5/8-5/9*,Mayfaire by-the-Lake,Lakeland,active,True,,,https://www.mayfairebythelake.org/,www.mayfairebythelake.org,https://festivalguidesandreviews.com/florida-festivals/
2027-05-09,2027-05-10,5/9-5/10*,Palm Harbor Art and Food Festival,Palm Harbor,active,True,,,https://www.facebook.com/events/1683133355607763/?post_id=1734659067121858&acontext=%7B%22event_action_history%22%3A[%7B%22surface%22%3A%22external_search_engine%22%7D%2C%7B%22mechanism%22%3A%22footer_attachment%22%2C%22surface%22%3A%22newsfeed%22%7D]%2C%22ref_notif_type%22%3Anull%7D,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-14,2027-05-15,5/14-5/15*,Digital Graffiti Festival,Alys Beach,active,True,,,https://digitalgraffiti.com/,digitalgraffiti.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-14,2027-05-15,5/14-5/15*,Lionfish Festival,Destin,active,True,,,https://emeraldcoastopen.com/lionfish-festival/,emeraldcoastopen.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-14,2027-05-15,5/14-5/15*,Billy Bowlegs Pirate Festival,Fort Walton Beach,active,True,,,https://www.facebook.com/BillyBowlegsPirateFestival,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-14,2027-05-16,5/14-5/16*,OCC Invitational Bike Show,Clearwater,active,True,,,https://www.occroadhouse.com/invitational-bike-show,www.occroadhouse.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-15,2027-05-15,5/15*,Wild Amelia Nature Festival,Fernandina Beach,active,True,,,https://keepnassaubeautiful.org/events/event/wild-amelia-nature-festival-ecoexpo-2/,keepnassaubeautiful.org,https://festivalguidesandreviews.com/florida-festivals/
2027-05-15,2027-05-15,5/15*,Haitian Compas Festival,Miami,active,True,,,https://www.facebook.com/Haitiancompasfest,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-15,2027-05-15,5/15*,Newberry Watermelon Festival,Newberry,active,True,,,https://newberrywatermelonfestival.com/,newberrywatermelonfestival.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-15,2027-05-15,5/15*,Pensacola Pickles and Wings Festival,Pensacola,active,True,,,https://www.pensacolafest.com/,www.pensacolafest.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-15,2027-05-15,5/15*,Fishermen’s Village Celtic Fest,Punta Gorda,active,True,,,https://www.fishermensvillage.com/events,www.fishermensvillage.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-15,2027-05-15,5/15*,Tupelo Honey Festival,Wewahitchka,active,True,,,http://www.tupelohoneyfestival.com/,www.tupelohoneyfestival.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-15,2027-05-15,5/15*,Makin’ Bacon Festival,Williston,active,True,,,https://www.facebook.com/events/676250995423130/,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-16,2027-05-16,5/16*,Asian Cultural Festival,Ocoee,active,True,,,https://www.aahc-cf.org/asian-cultural-festival.html,www.aahc-cf.org,https://festivalguidesandreviews.com/florida-festivals/
2027-05-20,2027-05-23,5/20-5/23*,Jacksonville Jazz Festival,Jacksonville,active,True,,,https://www.facebook.com/events/1623399108649700/?post_id=1638345053821772&acontext=%7B%22event_action_history%22%3A[%7B%22surface%22%3A%22external_search_engine%22%7D%2C%7B%22mechanism%22%3A%22footer_attachment%22%2C%22surface%22%3A%22newsfeed%22%7D]%2C%22ref_notif_type%22%3Anull%7D,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-21,2027-05-23,5/21-5/23*,Blue Crab Festival,Palatka,active,True,,,https://www.facebook.com/bluecrabfestivalpalatka,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-21,2027-05-23,5/21-5/23*,HAAPI Asian Festival,St. Petersburg,active,True,,,https://www.eventbrite.com/e/haapi-festival-tickets-1984020409453,www.eventbrite.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-21,2027-05-23,5/21-5/23*,Florida Folk Festival,White Springs,active,True,,,https://www.floridastateparks.org/FloridaFolkFestival,www.floridastateparks.org,https://festivalguidesandreviews.com/florida-festivals/
2027-05-22,2027-05-22,5/22*,Clermont Reggae Festival,Clermont,active,True,,,https://www.eventbrite.com/e/2026-clermont-reggae-festival-tickets-1980151714081?aff=ebdsoporgprofile,www.eventbrite.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-22,2027-05-22,5/22*,"Red, White and Bloom Market",Dover,active,True,,,https://constellationeventsllc.com/,constellationeventsllc.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-22,2027-05-22,5/22*,Boca H2O Music Festival,Fort Myers,active,True,,,https://www.facebook.com/events/3647042992102337,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-22,2027-05-22,5/22*,Largo Evening Market III,Largo,active,True,,,https://www.playlargo.com/special_events_detail_T40_R81.php,www.playlargo.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-22,2027-05-22,5/22*,Hurricane Party,Sanford,active,True,,,https://www.facebook.com/WestEndHurricaneParty/,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-22,2027-05-23,5/22-5/23*,Tampa Bay Barbecue Festival and Competition,St. Petersburg,active,True,,,https://www.tampabaybarbecue.com/,www.tampabaybarbecue.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-23,2027-05-23,5/23*,Forgotten Coast Sea Turtle Festival,Port St. Joe,active,True,,,https://www.facebook.com/GulfTurtle,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-24,2027-05-24,5/24*,Green Cove Springs Memorial Day RiverFest,Green Cove Springs,active,True,,,https://www.greencovesprings.com/290/Green-Cove-Springs-Riverfest,www.greencovesprings.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-24,2027-05-24,5/24*,Myakka River Blues Festival,Venice,active,True,,,https://www.facebook.com/myakkariverbluesfest,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-27,2027-05-30,5/27-5/30*,Gulf Coast Jam,Panama City Beach,active,True,,,https://gulfcoastjam.com/,gulfcoastjam.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-28,2027-05-28,5/28*,St. Pete Pride Street Fair,St. Petersburg,active,True,,,https://www.stpetepride.org/2026-events,www.stpetepride.org,https://festivalguidesandreviews.com/florida-festivals/
2027-05-28,2027-05-30,5/28-5/30*,New Smyrna Beach Jazz Festival,New Smyrna Beach,active,True,,,https://nsbjazzfest.com,nsbjazzfest.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-29,2027-05-29,5/29,Howey Artisan Market at Mission Resort and Club V,Howey in the Hills,active,False,,,https://www.facebook.com/events/1618016786356990/1618017999690202/?acontext=%7B%22event_action_history%22%3A[%7B%22extra_data%22%3A%22%22%2C%22mechanism%22%3A%22surface%22%2C%22surface%22%3A%22permalink%22%7D%2C%7B%22extra_data%22%3A%22%22%2C%22mechanism%22%3A%22surface%22%2C%22surface%22%3A%22permalink%22%7D%2C%7B%22extra_data%22%3A%22%22%2C%22mechanism%22%3A%22surface%22%2C%22surface%22%3A%22permalink%22%7D]%2C%22ref_notif_type%22%3Anull%7D,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2027-05-29,2027-05-29,5/29*,PrideFest Kissimmee,Kissimmee,active,True,,,https://www.kissimmee.gov/Parks-Recreation-Events/Events-Festivals/Pridefest-Kissimmee,www.kissimmee.gov,https://festivalguidesandreviews.com/florida-festivals/
2027-06-03,2027-06-06,6/3-6/6*,The Hukilau,Fort Lauderdale,active,True,,,https://www.facebook.com/groups/202314416492064/,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2027-06-03,2027-06-07,6/3-6/7*,Girls in Wonderland,Orlando,active,True,,,https://www.girlsinwonderland.com/,www.girlsinwonderland.com,https://festivalguidesandreviews.com/florida-festivals/
2027-06-04,2027-06-04,6/4*,Oakland Park Pride,Oakland,active,True,,,https://www.oaklandparkfl.gov/750/Oakland-Park-Pride,www.oaklandparkfl.gov,https://festivalguidesandreviews.com/florida-festivals/
2027-06-05,2027-06-05,6/5*,Chiefland Watermelon Festival,Chiefland,active,True,,,https://chieflandwomansclub.org/watermelon-festival,chieflandwomansclub.org,https://festivalguidesandreviews.com/florida-festivals/
2027-06-05,2027-06-05,6/5*,Caribbean Jerk Festival,Clermont,active,True,,,https://www.facebook.com/CAALC123,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2027-06-05,2027-06-05,6/5*,Fernandina Beach Pride Parade and Festival,Fernandina Beach,active,True,,,https://www.fernandinabeachpride.com/events/2026-fernandina-beach-pride-festival-parade,www.fernandinabeachpride.com,https://festivalguidesandreviews.com/florida-festivals/
2027-06-05,2027-06-05,6/5*,UnicornFest at Millennial,Fort Myers,active,True,,,https://www.facebook.com/events/4438609503092381/,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2027-06-05,2027-06-05,6/5*,Key West Pride Street Fair,Key West,active,True,,,https://www.facebook.com/keywestpride,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2027-06-05,2027-06-05,6/5*,Pineapple Festival,Orlando,active,True,,,https://www.eventeny.com/events/pineapple-festival-30129/?srsltid=AfmBOooJvfak6b7Xe84tVm5X2ScmVnWAZV_Vb-3JVEuxeTSHWXB9SgQ_,www.eventeny.com,https://festivalguidesandreviews.com/florida-festivals/
2027-06-05,2027-06-05,6/5*,Silver Pride,Sarasota,active,True,,,https://www.facebook.com/SarasotaPride,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2027-06-05,2027-06-05,6/5*,Wellborn Blueberry Festival,Wellborn,active,True,,,https://www.facebook.com/photo/?fbid=1524723026326693&set=a.500014492130890,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2027-06-05,2027-06-05,6/5*,Philippine Summer Festival,West Palm Beach,active,True,,,https://www.facebook.com/events/1521146466009225/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22surface%22%2C%22surface%22%3A%22groups_highlight_units%22%7D]%2C%22ref_notif_type%22%3Anull%7D,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2027-06-06,2027-06-06,6/6*,Family Day on the Pier,St. Petersburg,active,True,,,https://www.eventeny.com/events/familydayonthepier-26882/,www.eventeny.com,https://festivalguidesandreviews.com/florida-festivals/
2027-06-11,2027-06-13,6/11-6/13*,Summer Brew and Food Fest,Port Orange,active,True,,,https://poctrust.org/event/summer-brew-food-fest-2026/,poctrust.org,https://festivalguidesandreviews.com/florida-festivals/
2027-06-12,2027-06-12,6/12*,Brooksville Watermelon Festival,Brooksville,active,True,,,https://www.facebook.com/events/966757305935078,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2027-06-12,2027-06-12,6/12*,Daytona Beach Juneteenth Family Festival,Daytona Beach,active,True,,,https://www.juneteenthdaytona.com/events,www.juneteenthdaytona.com,https://festivalguidesandreviews.com/florida-festivals/
2027-06-12,2027-06-12,6/12*,Ritmo Carnival,Daytona Beach,active,True,,,https://www.eventbrite.com/e/ritmo-carnival-island-fiesta-tickets-1987400459273?aff=ebdsoporgprofile,www.eventbrite.com,https://festivalguidesandreviews.com/florida-festivals/
2027-06-12,2027-06-12,6/12*,Deerfield Beach Juneteenth,Deerfield Beach,active,True,,,https://www.deerfield-beach.com/1940/Juneteenth,www.deerfield-beach.com,https://festivalguidesandreviews.com/florida-festivals/
2027-06-12,2027-06-12,6/12*,Kissimmee Juneteenth Festival,Kissimmee,active,True,,,https://www.kissimmee.gov/Parks-Recreation-Events/Events-Festivals/Juneteenth-Festival,www.kissimmee.gov,https://festivalguidesandreviews.com/florida-festivals/
2027-06-12,2027-06-12,6/12*,Florida Hot Air Balloon Festival,Lakeland,active,True,,,https://www.facebook.com/events/lakeland-florida/florida-hot-air-balloon-festival-2023/1214448508887968/,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2027-06-12,2027-06-12,6/12*,Fishermen’s Village Jazz on the Harbor,Punta Gorda,active,True,,,https://www.fishermensvillage.com/events,www.fishermensvillage.com,https://festivalguidesandreviews.com/florida-festivals/
2027-06-13,2027-06-13,6/13*,Sanford Food Truck Fiesta VI,Sanford,active,True,,,https://sanfordfl.gov/event-calendar/,sanfordfl.gov,https://festivalguidesandreviews.com/florida-festivals/
2027-06-16,2027-06-16,6/16*,Longwood Juneteenth,Longwood,active,True,,,https://www.longwoodfl.org/Calendar.aspx?EID=6058&month=6&year=2026&day=10&calType=0,www.longwoodfl.org,https://festivalguidesandreviews.com/florida-festivals/
2027-06-16,2027-06-19,6/16-6/19*,ROC the Block Juneteenth Festival,Tampa,active,True,,,https://www.roctheblockinc.com/,www.roctheblockinc.com,https://festivalguidesandreviews.com/florida-festivals/
2027-06-18,2027-06-19,6/18-6/19*,Jefferson County Watermelon Festival,Monticello,active,True,,,https://www.monticellowatermelonfestival.com,www.monticellowatermelonfestival.com,https://festivalguidesandreviews.com/florida-festivals/
2027-06-19,2027-06-19,6/19*,Boynton Beach Juneteenth Festival,Boynton Beach,active,True,,,https://www.instagram.com/p/DXfexrXCgzl/,www.instagram.com,https://festivalguidesandreviews.com/florida-festivals/
2027-06-19,2027-06-19,6/19*,Clermont Juneteenth Celebration,Clermont,active,True,,,https://www.clermontfl.gov/254/Events,www.clermontfl.gov,https://festivalguidesandreviews.com/florida-festivals/
2027-06-19,2027-06-19,6/19*,Juneteenth Arts and Cultural Festival,Cocoa,active,True,,,https://www.facebook.com/juneteenthcocoa/,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2027-06-19,2027-06-19,6/19*,Coconut Creek Juneteenth Freedom Day Celebration,Coconut Creek,active,True,,,https://www.instagram.com/p/DXH2VB8EyT8/,www.instagram.com,https://festivalguidesandreviews.com/florida-festivals/
2027-06-19,2027-06-19,6/19*,Coral Springs Juneteenth Celebration,Coral Springs,active,True,,,https://www.coralsprings.gov/Events-directory/Special-Events/Juneteenth-Celebration,www.coralsprings.gov,https://festivalguidesandreviews.com/florida-festivals/
2027-06-19,2027-06-19,6/19*,Midsummer Fair,Fort Walton Beach,active,True,,,https://www.facebook.com/events/2968308300041351,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2027-06-19,2027-06-19,6/19*,The Central Florida Juneteenth Celebration,Maitland,active,True,,,https://letscelebratejuneteenth.com,letscelebratejuneteenth.com,https://festivalguidesandreviews.com/florida-festivals/
2027-06-19,2027-06-19,6/19*,Mount Dora Juneteenth Festival,Mount Dora,active,True,,,https://mountdora.gov/Calendar.aspx?EID=18591&month=3&year=2026&day=6&calType=0,mountdora.gov,https://festivalguidesandreviews.com/florida-festivals/
2027-06-19,2027-06-19,6/19*,Juneteenth Arts Festival,Sarasota,active,True,,,https://westcoastblacktheatre.org/performances/juneteenth-arts-festival,westcoastblacktheatre.org,https://festivalguidesandreviews.com/florida-festivals/
2027-06-19,2027-06-19,6/19*,Tamarac Juneteenth Block Party,Tamarac,active,True,,,https://www.tamarac.org/SpecialEvents,www.tamarac.org,https://festivalguidesandreviews.com/florida-festivals/
2027-06-19,2027-06-19,6/19*,Tampa Bay Juneteenth Festival,Tampa,active,True,,,https://www.eventbrite.com/e/tampa-bay-juneteenth-festival-tickets-1468296256629?aff=ebdsoporgprofile,www.eventbrite.com,https://festivalguidesandreviews.com/florida-festivals/
2027-06-19,2027-06-19,6/19*,Stonewall Pride Parade and Street Festival,Wilton Manors,active,True,,,https://www.stonewallpride.lgbt/,www.stonewallpride.lgbt,https://festivalguidesandreviews.com/florida-festivals/
2027-06-19,2027-06-19,6/19*,Winter Haven Juneteenth Celebration,Winter Haven,active,True,,,https://www.facebook.com/events/2127452774737322,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2027-06-19,2027-06-20,6/19-6/20*,Redland Summer Fruit Festival,Homestead,active,True,,,https://www.miamidade.gov/fruitandspicepark/eventDetail.page?id=270,www.miamidade.gov,https://festivalguidesandreviews.com/florida-festivals/
2027-06-20,2027-06-20,6/20*,Juneteenth: Unity x Black Excellence Festival,West Palm Beach,active,True,,,https://www.facebook.com/JuneteenthPBC,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2027-06-25,2027-06-26,6/25-6/26*,Panhandle Watermelon Festival,Chipley,active,True,,,https://www.panhandlewatermelon.com/,www.panhandlewatermelon.com,https://festivalguidesandreviews.com/florida-festivals/
